long,lat,alt,x,y,pre_value,meanTem,meanPre,popdensity,mean
-2.983333333,41.31666667,1225.6325,501394.9621,4573911.169,107.268829,12.07,648.16,11.8,14.11978261
-2.816666667,41.31666667,1112.9075,515344.5867,4573927.243,97.72655072,12.07,648.16,11.8,14.11978261
-2.65,41.31666667,1105.58,529294.2281,4573970.108,97.0533134,12.07,648.16,11.8,14.11978261
-2.483333333,41.31666667,1086.04,543243.9019,4574039.764,95.35239231,12.07,648.16,11.8,14.11978261
-2.316666667,41.31666667,956.5575,557193.6233,4574136.214,84.41180173,12.07,648.16,11.8,14.11978261
-6.65,41.15,675.9171429,193698.3033,4561833.402,61.07443733,12.07,648.16,11.8,14.11978261
-6.483333333,41.15,722.24,207687.066,4561259.639,64.91386966,12.07,648.16,11.8,14.11978261
-6.316666667,41.15,774.6,221675.496,4560712.766,69.26209925,12.07,648.16,11.8,14.11978261
-6.15,41.15,770.0425,235663.6089,4560192.771,68.81956623,12.07,648.16,11.8,14.11978261
-5.983333333,41.15,800.3425,249651.4202,4559699.644,71.31551706,12.07,648.16,11.8,14.11978261
-5.816666667,41.15,837.395,263638.9458,4559233.374,74.40536099,12.07,648.16,11.8,14.11978261
-5.65,41.15,835.42,277626.2012,4558793.952,74.23743683,12.07,648.16,11.8,14.11978261
-5.483333333,41.15,844.5225,291613.2022,4558381.368,75.00655175,12.07,648.16,11.8,14.11978261
-5.316666667,41.15,790.8325,305599.9646,4557995.615,70.50213664,12.07,648.16,11.8,14.11978261
-5.15,41.15,777.9425,319586.5042,4557636.685,69.43519637,12.07,648.16,11.8,14.11978261
-4.983333333,41.15,773.0175,333572.837,4557304.569,69.04544177,12.07,648.16,11.8,14.11978261
-4.816666667,41.15,787.5025,347558.9788,4556999.262,70.30556016,12.07,648.16,11.8,14.11978261
-4.65,41.15,822.1125,361544.9456,4556720.757,73.27472142,12.07,648.16,11.8,14.11978261
-4.483333333,41.15,816.2775,375530.7532,4556469.048,72.86094674,12.07,648.16,11.8,14.11978261
-4.316666667,41.15,859.075,389516.4178,4556244.131,76.55882644,12.07,648.16,11.8,14.11978261
-4.15,41.15,892.915,403501.9554,4556046,79.45274865,12.07,648.16,11.8,14.11978261
-3.983333333,41.15,991.9075,417487.3819,4555874.652,87.80860767,12.07,648.16,11.8,14.11978261
-3.816666667,41.15,1081.1625,431472.7134,4555730.082,95.28302691,12.07,648.16,11.8,14.11978261
-3.65,41.15,1252.385,445457.9661,4555612.289,109.6548204,12.07,648.16,11.8,14.11978261
-2.483333333,41.15,1141.3725,543353.8778,4555537.331,100.0240991,12.07,648.16,11.8,14.11978261
-2.316666667,41.15,1100.535,557339.0789,4555633.706,96.53964552,12.07,648.16,11.8,14.11978261
-2.15,41.15,1099.1325,571324.346,4555756.854,96.37927705,12.07,648.16,11.8,14.11978261
-6.816666667,40.98333333,526.5034483,178898.0837,4543926.602,48.47046211,12.07,648.16,11.8,14.11978261
-6.65,40.98333333,670.8425,192922.7331,4543326.42,60.57352471,12.07,648.16,11.8,14.11978261
-6.483333333,40.98333333,727.23,206947.0184,4542753.117,65.27567899,12.07,648.16,11.8,14.11978261
-6.316666667,40.98333333,788.2275,220970.9559,4542206.683,70.35063078,12.07,648.16,11.8,14.11978261
-6.15,40.98333333,816.42,234994.5617,4541687.106,72.69076789,12.07,648.16,11.8,14.11978261
-5.983333333,40.98333333,815.9325,249017.8523,4541194.376,72.62429892,12.07,648.16,11.8,14.11978261
-5.816666667,40.98333333,809.1475,263040.844,4540728.482,72.05029169,12.07,648.16,11.8,14.11978261
-5.65,40.98333333,813.5825,277063.5532,4540289.414,72.43417248,12.07,648.16,11.8,14.11978261
-5.483333333,40.98333333,825.1275,291085.9965,4539877.163,73.40584664,12.07,648.16,11.8,14.11978261
-5.316666667,40.98333333,842.5525,305108.1904,4539491.722,74.87727135,12.07,648.16,11.8,14.11978261
-5.15,40.98333333,852.05,319130.1514,4539133.082,75.69077339,12.07,648.16,11.8,14.11978261
-4.983333333,40.98333333,853.6225,333151.8961,4538801.235,75.85123347,12.07,648.16,11.8,14.11978261
-4.816666667,40.98333333,866.635,347173.4412,4538496.175,76.98454715,12.07,648.16,11.8,14.11978261
-4.65,40.98333333,876.1125,361194.8034,4538217.896,77.83738071,12.07,648.16,11.8,14.11978261
-4.483333333,40.98333333,916.9275,375215.9992,4537966.391,81.36274422,12.07,648.16,11.8,14.11978261
-4.316666667,40.98333333,913.625,389237.0455,4537741.656,81.18718294,12.07,648.16,11.8,14.11978261
-4.15,40.98333333,980.335,403257.959,4537543.686,86.90303444,12.07,648.16,11.8,14.11978261
-3.983333333,40.98333333,1308.335,417278.7565,4537372.477,114.4957252,12.07,648.16,11.8,14.11978261
-6.816666667,40.81666667,636.9447514,178089.6991,4525419.438,57.69681891,12.07,648.16,11.8,14.11978261
-6.65,40.81666667,712.025,192149.7686,4524819.757,63.97175986,12.07,648.16,11.8,14.11978261
-6.483333333,40.81666667,757.785,206209.458,4524246.934,67.77954514,12.07,648.16,11.8,14.11978261
-6.316666667,40.81666667,759.985,220268.7843,4523700.958,67.91535707,12.07,648.16,11.8,14.11978261
-6.15,40.81666667,795.565,234327.7644,4523181.816,70.88162576,12.07,648.16,11.8,14.11978261
-5.983333333,40.81666667,849.8675,248386.4154,4522689.499,75.44077053,12.07,648.16,11.8,14.11978261
-5.816666667,40.81666667,903.8775,262444.7545,4522223.996,79.98994325,12.07,648.16,11.8,14.11978261
-5.65,40.81666667,917.805,276502.7988,4521785.298,81.17042565,12.07,648.16,11.8,14.11978261
-5.483333333,40.81666667,854.73,290560.5655,4521373.395,75.87972472,12.07,648.16,11.8,14.11978261
-5.316666667,40.81666667,881.9775,304618.0719,4520988.278,78.21042454,12.07,648.16,11.8,14.11978261
-5.15,40.81666667,959.5275,318675.3353,4520629.94,84.7556437,12.07,648.16,11.8,14.11978261
-4.983333333,40.81666667,990.8275,332732.373,4520298.374,87.42116883,12.07,648.16,11.8,14.11978261
-4.816666667,40.81666667,956.8025,346789.2024,4519993.571,84.59645647,12.07,648.16,11.8,14.11978261
-4.65,40.81666667,961.575,360845.8408,4519715.527,85.0493482,12.07,648.16,11.8,14.11978261
-4.483333333,40.81666667,1051.2825,374902.3058,4519464.235,92.70077945,12.07,648.16,11.8,14.11978261
-4.316666667,40.81666667,1063.8575,388958.6147,4519239.69,93.82968095,12.07,648.16,11.8,14.11978261
-4.15,40.81666667,1315.3625,403014.785,4519041.888,115.0273821,12.07,648.16,11.8,14.11978261
-3.983333333,40.81666667,1609.145,417070.8343,4518870.824,139.7581552,12.07,648.16,11.8,14.11978261
-6.65,40.65,676.64,191379.4163,4506313.413,60.92718616,12.07,648.16,11.8,14.11978261
-6.483333333,40.65,748.5925,205474.3909,4505741.089,66.9387068,12.07,648.16,11.8,14.11978261
-6.316666667,40.65,830.7175,219568.987,4505195.589,73.80658665,12.07,648.16,11.8,14.11978261
-6.15,40.65,911.6825,233663.2224,4504676.901,80.59783467,12.07,648.16,11.8,14.11978261
-5.983333333,40.65,967.46,247757.1149,4504185.014,85.28002576,12.07,648.16,11.8,14.11978261
-5.816666667,40.65,959.1425,261850.6823,4503719.918,84.57387999,12.07,648.16,11.8,14.11978261
-5.65,40.65,903.6975,275943.9425,4503281.604,79.90665249,12.07,648.16,11.8,14.11978261
-5.483333333,40.65,957.5875,290036.9135,4502870.062,84.45863377,12.07,648.16,11.8,14.11978261
-5.316666667,40.65,1092.85,304129.6132,4502485.283,95.88535827,12.07,648.16,11.8,14.11978261
-5.15,40.65,1246.3,318222.0597,4502127.26,108.8357862,12.07,648.16,11.8,14.11978261
-4.983333333,40.65,1254.8,332314.2711,4501795.984,109.6034672,12.07,648.16,11.8,14.11978261
-4.816666667,40.65,1190.1775,346406.2655,4501491.45,104.2290876,12.07,648.16,11.8,14.11978261
-4.65,40.65,1155.93,360498.0609,4501213.65,101.4035485,12.07,648.16,11.8,14.11978261
-4.483333333,40.65,1296.7725,374589.6756,4500962.58,113.2879731,12.07,648.16,11.8,14.11978261
-6.816666667,40.48333333,733.1060606,176481.1296,4488406.006,65.66165471,12.07,648.16,11.8,14.11978261
-6.65,40.48333333,745.6775,190611.6826,4487807.389,66.67571665,12.07,648.16,11.8,14.11978261
-6.483333333,40.48333333,781.5425,204741.8232,4487235.583,69.64999798,12.07,648.16,11.8,14.11978261
-6.316666667,40.48333333,966.6925,218871.57,4486690.577,85.16671994,12.07,648.16,11.8,14.11978261
-6.15,40.48333333,966.2025,233000.9414,4486172.36,85.0887874,12.07,648.16,11.8,14.11978261
-5.983333333,40.48333333,747.1325,247129.956,4485680.92,66.63968209,12.07,648.16,11.8,14.11978261
-5.816666667,40.48333333,877.17,261258.6323,4485216.247,77.57477433,12.07,648.16,11.8,14.11978261
-5.65,40.48333333,1016.6275,275386.989,4484778.331,89.31085625,12.07,648.16,11.8,14.11978261
-5.483333333,40.48333333,1050.24,289515.0447,4484367.164,92.154233,12.07,648.16,11.8,14.11978261
-5.316666667,40.48333333,1277.9125,303642.8183,4483982.736,111.3441501,12.07,648.16,11.8,14.11978261
-5.15,40.48333333,1563.39,317770.3284,4483625.039,135.4141663,12.07,648.16,11.8,14.11978261
-4.983333333,40.48333333,1457.79,331897.5939,4483294.067,126.5758556,12.07,648.16,11.8,14.11978261
-4.816666667,40.48333333,1297.5925,346024.6336,4482989.811,113.1502117,12.07,648.16,11.8,14.11978261
-4.65,40.48333333,1087.74,360151.4664,4482712.265,95.55454285,12.07,648.16,11.8,14.11978261
-4.483333333,40.48333333,963.8925,374278.1111,4482461.424,85.18434879,12.07,648.16,11.8,14.11978261
-6.816666667,40.31666667,934,175680.9581,4469899.738,82.50580421,12.07,648.16,11.8,14.11978261
-6.65,40.31666667,876.9125,189846.5738,4469301.682,77.64821783,12.07,648.16,11.8,14.11978261
-5.983333333,40.31666667,664.885,246504.9439,4467177.216,59.61673966,12.07,648.16,11.8,14.11978261
-5.65,40.31666667,1496.75,274831.9429,4466275.48,129.6054069,12.07,648.16,11.8,14.11978261
-5.483333333,40.31666667,1323.585,288994.9637,4465864.701,115.038446,12.07,648.16,11.8,14.11978261
-5.316666667,40.31666667,1687.09,303157.6912,4465480.637,145.671262,12.07,648.16,11.8,14.11978261
-5.15,40.31666667,1564.1525,317320.1451,4465123.279,135.3740183,12.07,648.16,11.8,14.11978261
-4.983333333,40.31666667,1272.8,331482.3449,4464792.62,110.9050288,12.07,648.16,11.8,14.11978261
-4.816666667,40.31666667,1042.86,345644.31,4464488.653,91.60397075,12.07,648.16,11.8,14.11978261
-4.65,40.31666667,954.83,359806.0602,4464211.37,84.25356946,12.07,648.16,11.8,14.11978261
-5.316666667,40.15,613.8975,302674.236,4446978.986,55.25504641,12.07,648.16,11.8,14.11978261
-5.15,40.15,578.09,316871.5136,4446621.979,52.28505881,12.07,648.16,11.8,14.11978261
-4.983333333,40.15,519.08,331068.5274,4446291.645,47.37019941,12.07,648.16,11.8,14.11978261
-5.15,38.65,455.1975,312904.2644,4280130.875,41.90334527,16.72,425.91,97.60797772,22.64838776
-4.983333333,38.65,480.32,327409.1501,4279803.966,44.03925974,16.72,425.91,97.60797772,22.64838776
-5.316666667,38.48333333,529,297932.5084,4261986.979,48.08280679,16.72,425.91,97.60797772,22.64838776
-5.15,38.48333333,547.91,312471.3518,4261634.143,49.69600106,16.72,425.91,97.60797772,22.64838776
-4.983333333,38.48333333,537.2975,327009.8342,4261307.669,48.82492868,16.72,425.91,97.60797772,22.64838776
-4.816666667,38.48333333,556.8325,341547.9835,4261007.552,50.51230083,16.72,425.91,97.60797772,22.64838776
-4.65,38.48333333,577.005,356085.8275,4260733.783,52.25738322,16.72,425.91,97.60797772,22.64838776
-2.816666667,38.48333333,749.995,515989.966,4259459.99,66.81692041,16.72,425.91,97.60797772,22.64838776
-2.65,38.48333333,914.625,530526.3302,4259502.091,80.64590181,16.72,425.91,97.60797772,22.64838776
-5.483333333,38.31666667,591.7775,282894.9781,4243868.906,53.33584883,16.72,425.91,97.60797772,22.64838776
-5.316666667,38.31666667,570.6,297467.7043,4243490.217,51.56969273,16.72,425.91,97.60797772,22.64838776
-5.15,38.31666667,617.9275,312040.031,4243137.864,55.57444844,16.72,425.91,97.60797772,22.64838776
-4.983333333,38.31666667,644.955,326611.9868,4242811.837,57.8748144,16.72,425.91,97.60797772,22.64838776
-4.816666667,38.31666667,642.89,341183.6003,4242512.131,57.74172906,16.72,425.91,97.60797772,22.64838776
-4.65,38.31666667,669.675,355754.9003,4242238.737,60.04647091,16.72,425.91,97.60797772,22.64838776
-4.483333333,38.31666667,695.2475,370325.9154,4241991.65,62.25101007,16.72,425.91,97.60797772,22.64838776
-4.316666667,38.31666667,683.5375,384896.6743,4241770.864,61.31311985,16.72,425.91,97.60797772,22.64838776
-4.15,38.31666667,669.1075,399467.2057,4241576.373,60.13570508,16.72,425.91,97.60797772,22.64838776
-3.983333333,38.31666667,595.8575,414037.5385,4241408.174,53.99699062,16.72,425.91,97.60797772,22.64838776
-3.816666667,38.31666667,636.435,428607.7013,4241266.263,57.41786504,16.72,425.91,97.60797772,22.64838776
-3.65,38.31666667,657.685,443177.723,4241150.636,59.18917416,16.72,425.91,97.60797772,22.64838776
-3.483333333,38.31666667,617.42,457747.6323,4241061.29,55.78358745,16.72,425.91,97.60797772,22.64838776
-3.316666667,38.31666667,577.24,472317.4581,4240998.224,52.38402548,16.72,425.91,97.60797772,22.64838776
-3.15,38.31666667,688.08,486887.2291,4240961.436,61.69070183,16.72,425.91,97.60797772,22.64838776
-2.983333333,38.31666667,630.25,501456.9742,4240950.925,56.79659839,16.72,425.91,97.60797772,22.64838776
-2.816666667,38.31666667,805.345,516026.7221,4240966.691,71.50620294,16.72,425.91,97.60797772,22.64838776
-2.65,38.31666667,986.1675,530596.5018,4241008.735,86.69220056,16.72,425.91,97.60797772,22.64838776
-6.816666667,38.15,426.6875,165531.4708,4229345.241,39.6199787,16.72,425.91,97.60797772,22.64838776
-5.816666667,38.15,596.5525,253184.9814,4226207.3,53.72876335,16.72,425.91,97.60797772,22.64838776
-5.483333333,38.15,480.0625,282398.5224,4225372.053,43.93044019,16.72,425.91,97.60797772,22.64838776
-5.316666667,38.15,578.9625,297004.619,4224993.896,52.27011534,16.72,425.91,97.60797772,22.64838776
-5.15,38.15,617.6825,311610.3054,4224642.037,55.55003297,16.72,425.91,97.60797772,22.64838776
-4.983333333,38.15,590.16,326215.6111,4224316.469,53.25816612,16.72,425.91,97.60797772,22.64838776
-4.816666667,38.15,525.9175,340820.5653,4224017.184,47.88568075,16.72,425.91,97.60797772,22.64838776
-4.65,38.15,538.305,355425.1976,4223744.175,48.98592718,16.72,425.91,97.60797772,22.64838776
-4.483333333,38.15,485.74,370029.5374,4223497.435,44.61930905,16.72,425.91,97.60797772,22.64838776
-4.316666667,38.15,503.06,384633.6142,4223276.96,46.12612146,16.72,425.91,97.60797772,22.64838776
-4.15,38.15,455.435,399237.4575,4223082.743,42.15496208,16.72,425.91,97.60797772,22.64838776
-3.983333333,38.15,466.53,413841.0967,4222914.781,43.11538681,16.72,425.91,97.60797772,22.64838776
-3.816666667,38.15,405.335,428444.5615,4222773.069,37.98974925,16.72,425.91,97.60797772,22.64838776
-3.65,38.15,397.065,443047.8814,4222657.605,37.27924636,16.72,425.91,97.60797772,22.64838776
-3.483333333,38.15,395.745,457651.086,4222568.385,37.14970432,16.72,425.91,97.60797772,22.64838776
-3.316666667,38.15,546.0475,472254.2047,4222505.408,49.77899621,16.72,425.91,97.60797772,22.64838776
-3.15,38.15,590.3175,486857.2673,4222468.672,53.48555867,16.72,425.91,97.60797772,22.64838776
-2.983333333,38.15,754.255,501460.3032,4222458.176,67.2602788,16.72,425.91,97.60797772,22.64838776
-2.816666667,38.15,1017.125,516063.3421,4222473.92,89.34880875,16.72,425.91,97.60797772,22.64838776
-2.65,38.15,1359.4325,530666.4136,4222515.904,118.1218725,16.72,425.91,97.60797772,22.64838776
-2.483333333,38.15,1370.655,545269.5471,4222584.13,119.0345515,16.72,425.91,97.60797772,22.64838776
-7.15,37.98333333,269.6679389,135480.727,4212098.352,26.48579118,16.72,425.91,97.60797772,22.64838776
-6.983333333,37.98333333,394.1915493,150125.9287,4211457.544,36.92198476,16.72,425.91,97.60797772,22.64838776
-6.816666667,37.98333333,492.5025,164770.4103,4210843.112,45.14039424,16.72,425.91,97.60797772,22.64838776
-6.65,37.98333333,588.815,179414.2014,4210255.043,53.17895681,16.72,425.91,97.60797772,22.64838776
-6.483333333,37.98333333,522.295,194057.3318,4209693.323,47.51540155,16.72,425.91,97.60797772,22.64838776
-6.316666667,37.98333333,618.72,208699.8313,4209157.938,55.60056443,16.72,425.91,97.60797772,22.64838776
-5.983333333,37.98333333,459.435,237983.0573,4208166.124,42.18391175,16.72,425.91,97.60797772,22.64838776
-5.816666667,37.98333333,554.0075,252623.8437,4207709.673,50.13560652,16.72,425.91,97.60797772,22.64838776
-5.65,37.98333333,617.205,267264.119,4207279.511,55.45151252,16.72,425.91,97.60797772,22.64838776
-5.483333333,37.98333333,501.4975,281903.9132,4206875.628,45.73480704,16.72,425.91,97.60797772,22.64838776
-5.316666667,37.98333333,375.675,296543.2564,4206498.015,35.16794217,16.72,425.91,97.60797772,22.64838776
-5.15,37.98333333,456.41,311182.1788,4206146.664,41.98999695,16.72,425.91,97.60797772,22.64838776
-4.983333333,37.98333333,466.3375,325820.7104,4205821.564,42.85395911,16.72,425.91,97.60797772,22.64838776
-4.816666667,37.98333333,437.695,340458.8815,4205522.711,40.48218646,16.72,425.91,97.60797772,22.64838776
-4.65,37.98333333,244.0375,355096.7222,4205250.095,24.23403068,16.72,425.91,97.60797772,22.64838776
-4.483333333,37.98333333,204.0975,369734.2628,4205003.711,20.92107005,16.72,425.91,97.60797772,22.64838776
-4.316666667,37.98333333,245.6725,384371.5335,4204783.554,24.46515844,16.72,425.91,97.60797772,22.64838776
-4.15,37.98333333,277.68,399008.5647,4204589.618,27.19547034,16.72,425.91,97.60797772,22.64838776
-3.983333333,37.98333333,272.505,413645.3865,4204421.898,26.79185875,16.72,425.91,97.60797772,22.64838776
-3.816666667,37.98333333,306.77,428282.0293,4204280.391,29.70708121,16.72,425.91,97.60797772,22.64838776
-3.65,37.98333333,334.995,442918.5235,4204165.093,32.07358776,16.72,425.91,97.60797772,22.64838776
-3.483333333,37.98333333,492.27,457554.8992,4204076.002,45.28928545,16.72,425.91,97.60797772,22.64838776
-3.316666667,37.98333333,541.7225,472191.187,4204013.116,49.43331915,16.72,425.91,97.60797772,22.64838776
-3.15,37.98333333,491.465,486827.4171,4203976.433,45.18883974,16.72,425.91,97.60797772,22.64838776
-2.983333333,37.98333333,885.06,501463.6199,4203965.952,78.28452345,16.72,425.91,97.60797772,22.64838776
-2.816666667,37.98333333,1368.7825,516099.8257,4203981.673,118.96029,16.72,425.91,97.60797772,22.64838776
-2.65,37.98333333,1600.03,530736.065,4204023.597,138.3877509,16.72,425.91,97.60797772,22.64838776
-2.483333333,37.98333333,1455.595,545372.3679,4204091.724,126.2020072,16.72,425.91,97.60797772,22.64838776
-2.316666667,37.98333333,1262.94,560008.7649,4204186.056,110.0058927,16.72,425.91,97.60797772,22.64838776
-7.316666667,37.81666667,193.6733068,119976.7385,4194260.896,20.04812404,16.72,425.91,97.60797772,22.64838776
-7.15,37.81666667,311.49,134655.9818,4193594.674,29.9263065,16.72,425.91,97.60797772,22.64838776
-6.983333333,37.81666667,361.5675,149334.4561,4192954.806,34.09926894,16.72,425.91,97.60797772,22.64838776
-6.816666667,37.81666667,397.3475,164012.1917,4192341.276,37.06708726,16.72,425.91,97.60797772,22.64838776
-6.65,37.81666667,458.355,178689.2191,4191754.071,42.15788723,16.72,425.91,97.60797772,22.64838776
-6.483333333,37.81666667,496.9425,193365.5689,4191193.176,45.36218422,16.72,425.91,97.60797772,22.64838776
-6.316666667,37.81666667,364.46,208041.2717,4190658.578,34.19155176,16.72,425.91,97.60797772,22.64838776
-6.15,37.81666667,414.06,222716.3581,4190150.265,38.36320116,16.72,425.91,97.60797772,22.64838776
-5.983333333,37.81666667,323.9125,237390.8588,4189668.224,30.77523086,16.72,425.91,97.60797772,22.64838776
-5.816666667,37.81666667,344.7075,252064.8046,4189212.446,32.52297963,16.72,425.91,97.60797772,22.64838776
-5.65,37.81666667,407.275,266738.2263,4188782.918,37.79704205,16.72,425.91,97.60797772,22.64838776
-5.483333333,37.81666667,338.695,281411.1545,4188379.63,32.04780726,16.72,425.91,97.60797772,22.64838776
-5.316666667,37.81666667,225.7475,296083.6203,4188002.575,22.568626,16.72,425.91,97.60797772,22.64838776
-5.15,37.81666667,155.9025,310755.6545,4187651.741,16.71641667,16.72,425.91,97.60797772,22.64838776
-4.983333333,37.81666667,157.6725,325427.288,4187327.122,16.89393167,16.72,425.91,97.60797772,22.64838776
-4.816666667,37.81666667,166.485,340098.5517,4187028.71,17.67927842,16.72,425.91,97.60797772,22.64838776
-4.65,37.81666667,215.4175,354769.4767,4186756.497,21.83929478,16.72,425.91,97.60797772,22.64838776
-4.483333333,37.81666667,256.3075,369440.0939,4186510.478,25.3200156,16.72,425.91,97.60797772,22.64838776
