group,id,year,value,coverage,long,lat,alt,x,y,logmax,mean,PM2.5mean,popdensity,Temperature,Precipitation,Vapour Pressure,logmean,Ts,Ps,longs,lats,alts,pds,VPs
ES1911A_2019,ES1911A,2019,26.417,94.79,-0.3367,39.7053,320,728328.0489,4398440.722,3.274007742,6.093,4.473,215.1004085,17.33333333,39.59166667,13.09166667,1.807140571,1.049348475,-0.687571135,1.075267905,-0.678054203,-0.033572387,0.02528404,0.95099918
ES1911A_2020,ES1911A,2020,56.5,82.79,-0.3367,39.7053,320,728328.0489,4398440.722,4.034240638,7.269,5.036,216.6497527,17.63333333,42.95,13.25,1.983618731,1.186265911,-0.583347255,1.075267905,-0.678054203,-0.033572387,0.032110828,1.045924743
ES1911A_2021,ES1911A,2021,46.167,87.4,-0.3367,39.7053,320,728328.0489,4398440.722,3.832265257,5.736,3.146,218.1112019,17.40833333,44.4,13.2,1.746762103,1.083577834,-0.538347366,1.075267905,-0.678054203,-0.033572387,0.038550329,1.015948249
ES1912A_2018,ES1912A,2018,45.708,98.63,-0.3428,39.4575,7,728618.4412,4370918.193,3.822273337,18.183,11.261,213.313266,18.20833333,48.85,13.98333333,2.900487092,1.448690996,-0.40024426,1.073211613,-0.797788532,-1.006304828,0.017409455,1.485579989
ES1912A_2019,ES1912A,2019,76,99.45,-0.3428,39.4575,7,728618.4412,4370918.193,4.33073334,20.285,12.853,215.1004085,18.50833333,34.4,13.95,3.009881697,1.585608432,-0.848691426,1.073211613,-0.797788532,-1.006304828,0.02528404,1.465595661
ES1912A_2020,ES1912A,2020,208.652,94.81,-0.3428,39.4575,7,728618.4412,4370918.193,5.340667792,12.489,6.989,216.6497527,18.8,38.65833333,14.35833333,2.524848257,1.718722608,-0.716536581,1.073211613,-0.797788532,-1.006304828,0.032110828,1.710403695
ES1912A_2021,ES1912A,2021,51.667,89.04,-0.3428,39.4575,7,728618.4412,4370918.193,3.94481928,13.325,7.221,218.1112019,18.68333333,38.86666667,14.25833333,2.58964197,1.665476936,-0.710071079,1.073211613,-0.797788532,-1.006304828,0.038550329,1.650450706
ES1913A_2017,ES1913A,2017,107.625,89.32,-1.0647,38.4517,642,668874.0293,4257707.951,4.678652963,14.892,6.746,212.457966,18.23333333,21.59166667,13.85833333,2.700824156,1.460100782,-1.246190443,0.829861274,-1.283780413,0.967129996,0.013640795,1.410638753
ES1913A_2018,ES1913A,2018,39.5,87.4,-1.0647,38.4517,642,668874.0293,4257707.951,3.676300672,12.568,5.199,213.313266,17.61666667,38.58333333,13.45833333,2.531153901,1.178659389,-0.718864161,0.829861274,-1.283780413,0.967129996,0.017409455,1.1708268
ES1913A_2019,ES1913A,2019,54.167,77.81,-1.0647,38.4517,642,668874.0293,4257707.951,3.992071867,14.883,7.966,215.1004085,17.89166667,26.99166667,13.525,2.700219622,1.304167039,-1.07860465,0.829861274,-1.283780413,0.967129996,0.02528404,1.210795461
ES1913A_2020,ES1913A,2020,121.583,92.08,-1.0647,38.4517,642,668874.0293,4257707.951,4.800597157,14.115,10.15,216.6497527,18.24166667,27.43333333,13.89166667,2.647238062,1.463904048,-1.064897788,0.829861274,-1.283780413,0.967129996,0.032110828,1.430623087
ES1914A_2017,ES1914A,2017,50.708,96.44,-0.8033,38.4547,355,691678.2229,4258552.633,3.926083689,16.25,10.885,212.457966,18.23333333,21.59166667,13.85833333,2.788092909,1.460100782,-1.246190443,0.917978435,-1.282330845,0.075199611,0.013640795,1.410638753
ES1914A_2018,ES1914A,2018,35.208,99.45,-0.8033,38.4547,355,691678.2229,4258552.633,3.56127333,14.263,10.164,213.313266,17.61666667,38.58333333,13.45833333,2.657668772,1.178659389,-0.718864161,0.917978435,-1.282330845,0.075199611,0.017409455,1.1708268
ES1914A_2019,ES1914A,2019,49.917,98.36,-0.8033,38.4547,355,691678.2229,4258552.633,3.910361626,14.574,9.781,215.1004085,17.89166667,26.99166667,13.525,2.679239119,1.304167039,-1.07860465,0.917978435,-1.282330845,0.075199611,0.02528404,1.210795461
ES1914A_2020,ES1914A,2020,116.364,98.63,-0.8033,38.4547,355,691678.2229,4258552.633,4.756723209,12.923,9.16,216.6497527,18.24166667,27.43333333,13.89166667,2.55900867,1.463904048,-1.064897788,0.917978435,-1.282330845,0.075199611,0.032110828,1.430623087
ES1914A_2021,ES1914A,2021,81.875,90.96,-0.8033,38.4547,355,691678.2229,4258552.633,4.405193694,12.661,8.887,218.1112019,18.1,29.975,13.91666667,2.538526403,1.39924859,-0.986018672,0.917978435,-1.282330845,0.075199611,0.038550329,1.445611334
ES1918A_2017,ES1918A,2017,52.958,60.82,-0.0344,40.175,305,752514.4393,4451398.751,3.969499147,21.189,11.188,212.457966,14.01666667,41.11666667,9.708333333,3.053482179,-0.464349842,-0.640243666,1.177172335,-0.451100151,-0.080188958,0.013640795,-1.077410259
ES1921A_2017,ES1921A,2017,91.042,98.63,-0.9753,37.6031,10,678726.6228,4163706.992,4.511320939,23.927,12.218,130.317334,18.79166667,19.60833333,14.94166667,3.175007528,1.714919347,-1.307742015,0.859997747,-1.693814922,-0.996981514,-0.348290826,2.060129463
ES1921A_2018,ES1921A,2018,50.917,93.7,-0.9753,37.6031,10,678726.6228,4163706.992,3.930196856,21.859,10.724,130.9661451,18.14166667,36.78333333,14.95,3.084612736,1.418264902,-0.774726092,0.859997747,-1.693814922,-0.996981514,-0.345432006,2.065125544
ES1921A_2019,ES1921A,2019,63.208,98.36,-0.9753,37.6031,10,678726.6228,4163706.992,4.146430875,24.378,10.637,132.2611155,18.38333333,24.09166667,14.825,3.193681086,1.5285595,-1.168604428,0.859997747,-1.693814922,-0.996981514,-0.339726051,1.990184309
ES1921A_2020,ES1921A,2020,155.75,96.72,-0.9753,37.6031,10,678726.6228,4163706.992,5.048252158,24.596,12.154,133.3837178,18.64166667,22.50833333,15.075,3.202583828,1.646460629,-1.217742237,0.859997747,-1.693814922,-0.996981514,-0.334779592,2.140066779
ES1921A_2021,ES1921A,2021,83.792,98.08,-0.9753,37.6031,10,678726.6228,4163706.992,4.428337538,26.594,7.889,134.5920622,18.575,25.01666667,14.9,3.280685626,1.616034531,-1.139897602,0.859997747,-1.693814922,-0.996981514,-0.329455333,2.03514905
ES1922A_2017,ES1922A,2017,76.542,98.63,-4.5383,42.0194,953,372638.7376,4653074.792,4.33783961,20.373,NA,91.52228309,12.59166667,30.06666667,9.475,3.014210495,-1.114707663,-0.983173852,-0.34107894,0.440094346,1.933646893,-0.519231264,-1.217300564
ES1922A_2018,ES1922A,2018,59.333,98.63,-4.5383,42.0194,953,372638.7376,4653074.792,4.083165644,16.198,NA,91.35727328,12.35833333,49.49166667,9.566666667,2.784887778,-1.221199005,-0.380330516,-0.34107894,0.440094346,1.933646893,-0.519958338,-1.162343658
ES1922A_2019,ES1922A,2019,55.167,100,-4.5383,42.0194,953,372638.7376,4653074.792,4.010364948,14.857,NA,91.3478055,12.49166667,40.88333333,9.341666667,2.698471135,-1.160346808,-0.647485027,-0.34107894,0.440094346,1.933646893,-0.520000055,-1.297237882
ES1922A_2020,ES1922A,2020,72.458,97.27,-4.5383,42.0194,953,372638.7376,4653074.792,4.283007084,12.654,NA,91.01092176,12.78333333,39.08333333,9.508333333,2.537973371,-1.027232638,-0.703346958,-0.34107894,0.440094346,1.933646893,-0.521484447,-1.197316235
ES1922A_2021,ES1922A,2021,93.87,100,-4.5383,42.0194,953,372638.7376,4653074.792,4.541910846,11.053,6.908,11.8,12.21666667,43.4,9.275,2.402701884,-1.285854458,-0.569381772,-0.34107894,0.440094346,1.933646893,-0.870507051,-1.337206541
ES1924A_2020,ES1924A,2020,75.792,97.81,-3.6001,37.1657,666,446721.2842,4113422.829,4.327992746,28.975,13.121,97.28823853,15.63333333,28.79166667,11.26666667,3.366433389,0.273483004,-1.022742719,-0.024814514,-1.905161958,1.041716509,-0.493825061,-0.143142856
ES1924A_2021,ES1924A,2021,159.66,98.9,-3.6001,37.1657,666,446721.2842,4113422.829,5.073046554,25.476,13.646,97.60797772,15.40833333,30,10.94166667,3.237736833,0.170794927,-0.985242812,-0.024814514,-1.905161958,1.041716509,-0.492416212,-0.337990068
ES1926A_2017,ES1926A,2017,83.474,95.89,-0.4083,39.4811,11,722906.8636,4373373.658,4.424535206,16.072,14.369,212.457966,18.825,26.03333333,14.325,2.777078628,1.730132394,-1.108345956,1.051131758,-0.786385263,-0.993873742,0.013640795,1.690419367
ES1926A_2018,ES1926A,2018,56,98.9,-0.4083,39.4811,11,722906.8636,4373373.658,4.025351691,18.284,16.141,213.313266,18.20833333,48.85,13.98333333,2.90602636,1.448690996,-0.40024426,1.051131758,-0.786385263,-0.993873742,0.017409455,1.485579989
ES1926A_2019,ES1926A,2019,71.095,98.63,-0.4083,39.4811,11,722906.8636,4373373.658,4.264017011,21.917,18.839,215.1004085,18.50833333,34.4,13.95,3.087262591,1.585608432,-0.848691426,1.051131758,-0.786385263,-0.993873742,0.02528404,1.465595661
ES1926A_2020,ES1926A,2020,87.792,96.72,-0.4083,39.4811,11,722906.8636,4373373.658,4.47497038,16.037,14.449,216.6497527,18.8,38.65833333,14.35833333,2.774898553,1.718722608,-0.716536581,1.051131758,-0.786385263,-0.993873742,0.032110828,1.710403695
ES1926A_2021,ES1926A,2021,58,100,-0.4083,39.4811,11,722906.8636,4373373.658,4.060443011,16.672,14.88,218.1112019,18.68333333,38.86666667,14.25833333,2.813730666,1.665476936,-0.710071079,1.051131758,-0.786385263,-0.993873742,0.038550329,1.650450706
ES1927A_2017,ES1927A,2017,80.25,98.9,-5.7464,41.5097,720,270801.23,4598983.183,4.385146762,20.702,NA,91.52228309,13.25833333,26.88333333,9.283333333,3.030230314,-0.810446697,-1.081966711,-0.748325851,0.193812718,1.209536163,-0.519231264,-1.332210459
ES1927A_2018,ES1927A,2018,69,99.18,-5.7464,41.5097,720,270801.23,4598983.183,4.234106505,13.522,NA,91.35727328,12.7,48.55833333,9.35,2.604317989,-1.065265257,-0.409295961,-0.748325851,0.193812718,1.209536163,-0.519958338,-1.2922418
ES1927A_2019,ES1927A,2019,48.583,100,-5.7464,41.5097,720,270801.23,4598983.183,3.883273675,12.692,NA,91.3478055,12.95833333,33.38333333,9.191666667,2.540971874,-0.947364133,-0.880243072,-0.748325851,0.193812718,1.209536163,-0.520000055,-1.387167364
ES1927A_2020,ES1927A,2020,92.333,100,-5.7464,41.5097,720,270801.23,4598983.183,4.525401607,11.616,NA,91.01092176,13.24166667,38.275,9.316666667,2.452383458,-0.818053218,-0.728433103,-0.748325851,0.193812718,1.209536163,-0.521484447,-1.312226129
ES1927A_2021,ES1927A,2021,108.458,100,-5.7464,41.5097,720,270801.23,4598983.183,4.686363001,8.458,NA,11.8,12.925,39.525,9.166666667,2.135112739,-0.96257718,-0.689640095,-0.748325851,0.193812718,1.209536163,-0.870507051,-1.402155611
ES1937A_2017,ES1937A,2017,104.5,98.36,-3.6867,40.3981,609,441725.0859,4472170.28,4.649187071,18.531,11.52,811.3079223,15.83333333,22.19166667,10.63333333,2.919445005,0.364761295,-1.227569799,-0.054007116,-0.3433006,0.86457354,2.652319486,-0.522845119
ES1937A_2018,ES1937A,2018,57.583,97.26,-3.6867,40.3981,609,441725.0859,4472170.28,4.053227385,16.337,10.429,821.571998,15.28333333,44.89166667,10.99166667,2.793432474,0.113745995,-0.523088783,-0.054007116,-0.3433006,0.86457354,2.697545502,-0.308013573
ES1937A_2019,ES1937A,2019,55.958,94.79,-3.6867,40.3981,609,441725.0859,4472170.28,4.024601409,17.117,9.853,833.8764325,15.54166667,26.725,10.7,2.840072122,0.231647124,-1.086880492,-0.054007116,-0.3433006,0.86457354,2.751761836,-0.482876458
ES1937A_2020,ES1937A,2020,71.474,96.99,-3.6867,40.3981,609,441725.0859,4472170.28,4.269333747,14.812,8.117,840.9877927,15.81666667,33.525,10.775,2.695437663,0.357154774,-0.875846531,-0.054007116,-0.3433006,0.86457354,2.78309622,-0.437911717
ES1937A_2021,ES1937A,2021,76.292,95.07,-3.6867,40.3981,609,441725.0859,4472170.28,4.334568084,17.615,10.388,843.1879671,15.50833333,36.15,10.59166667,2.868750812,0.216434072,-0.794381216,-0.054007116,-0.3433006,0.86457354,2.792790724,-0.547825527
ES1938A_2017,ES1938A,2017,110.417,99.45,-3.6903,40.4397,676,441455.6518,4476790.242,4.704264107,15.575,8.781,811.3079223,15.83333333,22.19166667,10.63333333,2.745667065,0.364761295,-1.227569799,-0.055220666,-0.323199921,1.072794222,2.652319486,-0.522845119
ES1938A_2018,ES1938A,2018,71.458,99.73,-3.6903,40.4397,676,441455.6518,4476790.242,4.269109865,15.858,9.786,821.571998,15.28333333,44.89166667,10.99166667,2.763674105,0.113745995,-0.523088783,-0.055220666,-0.323199921,1.072794222,2.697545502,-0.308013573
ES1938A_2019,ES1938A,2019,67.375,99.18,-3.6903,40.4397,676,441455.6518,4476790.242,4.210274029,17.663,9.445,833.8764325,15.54166667,26.725,10.7,2.871472056,0.231647124,-1.086880492,-0.055220666,-0.323199921,1.072794222,2.751761836,-0.482876458
ES1938A_2020,ES1938A,2020,85.833,96.99,-3.6903,40.4397,676,441455.6518,4476790.242,4.452403548,16.856,9.916,840.9877927,15.81666667,33.525,10.775,2.824706677,0.357154774,-0.875846531,-0.055220666,-0.323199921,1.072794222,2.78309622,-0.437911717
ES1938A_2021,ES1938A,2021,89.417,97.81,-3.6903,40.4397,676,441455.6518,4476790.242,4.493310821,17.733,10.19,843.1879671,15.50833333,36.15,10.59166667,2.875427311,0.216434072,-0.794381216,-0.055220666,-0.323199921,1.072794222,2.792790724,-0.547825527
ES1940A_2017,ES1940A,2017,92.458,99.73,-3.6883,40.4658,729,441647.8552,4479686.024,4.526754487,13.851,8.975,811.3079223,15.83333333,22.19166667,10.63333333,2.628357432,0.364761295,-1.227569799,-0.054546472,-0.310588678,1.237506105,2.652319486,-0.522845119
ES1940A_2018,ES1940A,2018,70.458,99.73,-3.6883,40.4658,729,441647.8552,4479686.024,4.255016788,16.75,9.574,821.571998,15.28333333,44.89166667,10.99166667,2.818398258,0.113745995,-0.523088783,-0.054546472,-0.310588678,1.237506105,2.697545502,-0.308013573
ES1940A_2019,ES1940A,2019,64.125,99.45,-3.6883,40.4658,729,441647.8552,4479686.024,4.160834303,18.351,8.946,833.8764325,15.54166667,26.725,10.7,2.909684069,0.231647124,-1.086880492,-0.054546472,-0.310588678,1.237506105,2.751761836,-0.482876458
ES1940A_2020,ES1940A,2020,82.875,98.91,-3.6883,40.4658,729,441647.8552,4479686.024,4.417333449,15.629,8.27,840.9877927,15.81666667,33.525,10.775,2.749128163,0.357154774,-0.875846531,-0.054546472,-0.310588678,1.237506105,2.78309622,-0.437911717
ES1940A_2021,ES1940A,2021,89.792,96.99,-3.6883,40.4658,729,441647.8552,4479686.024,4.497495884,20.587,10.441,843.1879671,15.50833333,36.15,10.59166667,3.024659809,0.216434072,-0.794381216,-0.054546472,-0.310588678,1.237506105,2.792790724,-0.547825527
ES1942A_2017,ES1942A,2017,169.333,98.63,-3.5806,40.4625,619,450776.005,4479254.104,5.13186719,23.781,NA,811.3079223,15.83333333,22.19166667,10.63333333,3.168886943,0.364761295,-1.227569799,-0.018241122,-0.312183203,0.895651254,2.652319486,-0.522845119
ES1942A_2018,ES1942A,2018,84.625,99.18,-3.5806,40.4625,619,450776.005,4479254.104,4.438229731,20.866,NA,821.571998,15.28333333,44.89166667,10.99166667,3.03812104,0.113745995,-0.523088783,-0.018241122,-0.312183203,0.895651254,2.697545502,-0.308013573
ES1942A_2019,ES1942A,2019,87.5,98.9,-3.5806,40.4625,619,450776.005,4479254.104,4.471638793,21.419,NA,833.8764325,15.54166667,26.725,10.7,3.064278379,0.231647124,-1.086880492,-0.018241122,-0.312183203,0.895651254,2.751761836,-0.482876458
ES1942A_2020,ES1942A,2020,102.583,96.17,-3.5806,40.4625,619,450776.005,4479254.104,4.630672227,22.111,NA,840.9877927,15.81666667,33.525,10.775,3.096075222,0.357154774,-0.875846531,-0.018241122,-0.312183203,0.895651254,2.78309622,-0.437911717
ES1942A_2021,ES1942A,2021,122.125,91.51,-3.5806,40.4625,619,450776.005,4479254.104,4.80504511,24.271,NA,843.1879671,15.50833333,36.15,10.59166667,3.189282222,0.216434072,-0.794381216,-0.018241122,-0.312183203,0.895651254,2.792790724,-0.547825527
ES1943A_2018,ES1943A,2018,71.333,99.18,-3.7186,40.3847,605,439005.8683,4470704.408,4.267359053,23.179,12.789,821.571998,15.28333333,44.89166667,10.99166667,3.143246696,0.113745995,-0.523088783,-0.064760511,-0.349775337,0.852142455,2.697545502,-0.308013573
ES1943A_2019,ES1943A,2019,68.75,98.9,-3.7186,40.3847,605,439005.8683,4470704.408,4.230476737,20.027,11.877,833.8764325,15.54166667,26.725,10.7,2.997081363,0.231647124,-1.086880492,-0.064760511,-0.349775337,0.852142455,2.751761836,-0.482876458
ES1943A_2020,ES1943A,2020,60.667,99.45,-3.7186,40.3847,605,439005.8683,4470704.408,4.105399893,15.046,10.23,840.9877927,15.81666667,33.525,10.775,2.711112175,0.357154774,-0.875846531,-0.064760511,-0.349775337,0.852142455,2.78309622,-0.437911717
ES1943A_2021,ES1943A,2021,56.875,98.08,-3.7186,40.3847,605,439005.8683,4470704.408,4.040855877,17.032,10.415,843.1879671,15.50833333,36.15,10.59166667,2.835093928,0.216434072,-0.794381216,-0.064760511,-0.349775337,0.852142455,2.792790724,-0.547825527
ES1944A_2017,ES1944A,2017,151.042,100,-3.6603,40.4942,615,444045.2196,4482820.31,5.017557944,19.922,NA,811.3079223,15.83333333,22.19166667,10.63333333,2.991824649,0.364761295,-1.227569799,-0.045107755,-0.2968661,0.883220168,2.652319486,-0.522845119
ES1944A_2018,ES1944A,2018,98.958,100,-3.6603,40.4942,615,444045.2196,4482820.31,4.594695518,18.418,NA,821.571998,15.28333333,44.89166667,10.99166667,2.913328447,0.113745995,-0.523088783,-0.045107755,-0.2968661,0.883220168,2.697545502,-0.308013573
ES1944A_2019,ES1944A,2019,90.833,95.62,-3.6603,40.4942,615,444045.2196,4482820.31,4.509022656,15.094,NA,833.8764325,15.54166667,26.725,10.7,2.714297314,0.231647124,-1.086880492,-0.045107755,-0.2968661,0.883220168,2.751761836,-0.482876458
ES1944A_2020,ES1944A,2020,72.833,96.45,-3.6603,40.4942,615,444045.2196,4482820.31,4.288169149,14.936,NA,840.9877927,15.81666667,33.525,10.775,2.703774406,0.357154774,-0.875846531,-0.045107755,-0.2968661,0.883220168,2.78309622,-0.437911717
ES1944A_2021,ES1944A,2021,87.625,93.97,-3.6603,40.4942,615,444045.2196,4482820.31,4.473066345,16.512,9.002,843.1879671,15.50833333,36.15,10.59166667,2.804087389,0.216434072,-0.794381216,-0.045107755,-0.2968661,0.883220168,2.792790724,-0.547825527
ES1947A_2017,ES1947A,2017,145.667,100,-3.6897,40.5006,715,441559.356,4483549.778,4.981323195,19.607,NA,811.3079223,13.06666667,32.34166667,9.041666667,2.975886645,-0.897921723,-0.912570578,-0.055018407,-0.293773688,1.193997306,2.652319486,-1.477096847
ES1947A_2018,ES1947A,2018,90.417,100,-3.6897,40.5006,715,441559.356,4483549.778,4.504432303,19.303,NA,821.571998,12.50833333,70.25,9.058333333,2.960260524,-1.152740287,0.263892028,-0.055018407,-0.293773688,1.193997306,2.697545502,-1.467104682
ES1947A_2019,ES1947A,2019,76.583,99.73,-3.6897,40.5006,715,441559.356,4483549.778,4.33837512,14.512,NA,833.8764325,12.76666667,42.08333333,8.883333333,2.674975893,-1.034839159,-0.61024374,-0.055018407,-0.293773688,1.193997306,2.751761836,-1.572022412
ES1947A_2020,ES1947A,2020,66.708,99.73,-3.6897,40.5006,715,441559.356,4483549.778,4.200324886,13.652,NA,840.9877927,13.06666667,52.725,9.225,2.613886031,-0.897921723,-0.279985936,-0.055018407,-0.293773688,1.193997306,2.78309622,-1.367183035
ES1947A_2021,ES1947A,2021,80.75,94.79,-3.6897,40.5006,715,441559.356,4483549.778,4.391357962,14.331,NA,843.1879671,12.725,56.44166667,8.933333333,2.662425023,-1.053855471,-0.164641394,-0.055018407,-0.293773688,1.193997306,2.792790724,-1.542045918
ES1957A_2017,ES1957A,2017,130.542,98.08,-8.4092,43.3828,25,61814.81875,4817554.708,4.871695014,34.674,22.11,91.52228309,14.13333333,79.59166667,11.85833333,3.545990127,-0.411104176,0.553805104,-1.6459478,1.098874749,-0.950364943,-0.519231264,0.211578988
ES1957A_2018,ES1957A,2018,212.333,97.53,-8.4092,43.3828,25,61814.81875,4817554.708,5.358155797,32.106,13.845,91.35727328,13.71666667,125.6916667,11.91666667,3.469042929,-0.601267278,1.984491221,-1.6459478,1.098874749,-0.950364943,-0.519958338,0.246551568
ES1957A_2019,ES1957A,2019,182.522,96.99,-8.4092,43.3828,25,61814.81875,4817554.708,5.206870714,33.568,15.334,91.3478055,13.91666667,117.7916667,11.71666667,3.513573232,-0.509988988,1.739319414,-1.6459478,1.098874749,-0.950364943,-0.520000055,0.126645592
ES1957A_2020,ES1957A,2020,138.095,97.81,-8.4092,43.3828,25,61814.81875,4817554.708,4.927941854,33.347,12.359,91.28727937,14.325,107.4416667,11.875,3.506967813,-0.323629146,1.418113312,-1.6459478,1.098874749,-0.950364943,-0.520266748,0.221571154
ES1957A_2021,ES1957A,2021,194.381,99.18,-8.4092,43.3828,25,61814.81875,4817554.708,5.269820151,28.497,13.036,91.01092176,13.73333333,114.2666667,11.675,3.349798819,-0.593660757,1.629923133,-1.6459478,1.098874749,-0.950364943,-0.521484447,0.101665178
ES1960A_2017,ES1960A,2017,102.25,99.73,-8.2522,43.4916,33,75298.88003,4828825.198,4.627420795,14.187,NA,91.52228309,14.13333333,79.59166667,11.85833333,2.652326052,-0.411104176,0.553805104,-1.593023568,1.151445754,-0.925502772,-0.519231264,0.211578988
ES1960A_2018,ES1960A,2018,44.958,99.73,-8.2522,43.4916,33,75298.88003,4828825.198,3.805728721,12.239,NA,91.35727328,13.71666667,125.6916667,11.91666667,2.504627574,-0.601267278,1.984491221,-1.593023568,1.151445754,-0.925502772,-0.519958338,0.246551568
ES1960A_2019,ES1960A,2019,53.708,98.9,-8.2522,43.4916,33,75298.88003,4828825.198,3.983561966,13.295,NA,91.3478055,13.91666667,117.7916667,11.71666667,2.587388025,-0.509988988,1.739319414,-1.593023568,1.151445754,-0.925502772,-0.520000055,0.126645592
ES1960A_2020,ES1960A,2020,64.792,99.73,-8.2522,43.4916,33,75298.88003,4828825.198,4.171182139,12.259,NA,91.28727937,14.325,107.4416667,11.875,2.506260361,-0.323629146,1.418113312,-1.593023568,1.151445754,-0.925502772,-0.520266748,0.221571154
